x-coordinate,Vy
2.12,-17.21594705182771
2.121,-17.220018588857442
2.122,-17.224090125887177
2.123,-17.22816166291691
2.124,-17.232233199946645
2.125,-17.23630473697638
2.126,-17.240376274006113
2.1270000000000002,-17.244447811035847
2.128,-17.24851934806558
2.129,-17.252590885095316
2.13,-17.25666242212505
2.1310000000000002,-17.260733959154784
2.132,-17.26480549618452
2.133,-17.268877033214252
2.134,-17.272948570243987
2.1350000000000002,-17.27702010727372
2.136,-17.281091644303455
2.137,-17.28516318133319
2.138,-17.289234718362923
2.1390000000000002,-17.293306255392658
2.14,-17.29737779242239
2.141,-17.301449329452126
2.142,-17.30552086648186
2.1430000000000002,-17.309592403511594
2.144,-17.31366394054133
2.145,-17.317735477571063
2.146,-17.321807014600797
2.1470000000000002,-17.32587855163053
2.148,-17.329950088660265
2.149,-17.33402162569
2.15,-17.338093162719733
2.1510000000000002,-17.342164699749468
2.152,-17.346236236779202
2.153,-17.350307773808936
2.154,-17.35437931083867
2.1550000000000002,-17.358450847868404
2.156,-17.36252238489814
2.157,-17.366593921927873
2.158,-17.370665458957607
2.1590000000000003,-17.37473699598734
2.16,-17.378808533017075
2.161,-17.38288007004681
2.162,-17.386951607076544
2.1630000000000003,-17.391023144106278
2.164,-17.395094681136012
2.165,-17.399166218165746
2.166,-17.40323775519548
2.1670000000000003,-17.407309292225214
2.168,-17.41138082925495
2.169,-17.415452366284683
2.17,-17.419523903314417
2.1710000000000003,-17.42359544034415
2.172,-17.427666977373885
2.173,-17.43173851440362
2.174,-17.435810051433354
2.1750000000000003,-17.439881588463088
2.176,-17.443953125492822
2.177,-17.448024662522556
2.178,-17.45209619955229
2.179,-17.456167736582024
2.18,-17.46023927361176
2.181,-17.464310810641493
2.182,-17.468382347671227
2.183,-17.47245388470096
2.184,-17.476525421730695
2.185,-17.48059695876043
2.186,-17.484668495790164
2.187,-17.488740032819898
2.188,-17.492811569849632
2.189,-17.496883106879366
2.19,-17.5009546439091
2.191,-17.505026180938835
2.192,-17.50909771796857
2.193,-17.513169254998303
2.194,-17.517240792028037
2.195,-17.52131232905777
2.196,-17.525383866087505
2.197,-17.52945540311724
2.198,-17.533526940146974
2.199,-17.537598477176708
2.2,-17.541670014206442
2.201,-17.545741551236176
2.202,-17.54981308826591
2.203,-17.553884625295645
2.204,-17.55795616232538
2.205,-17.562027699355113
2.206,-17.566099236384847
2.207,-17.57017077341458
2.208,-17.574242310444316
2.209,-17.57831384747405
2.21,-17.582385384503784
2.211,-17.586456921533518
2.212,-17.590528458563252
2.213,-17.594599995592986
2.214,-17.59867153262272
2.215,-17.602743069652455
2.216,-17.60681460668219
2.217,-17.610886143711923
2.218,-17.614957680741657
2.219,-17.61902921777139
2.22,-17.623100754801126
2.221,-17.62717229183086
2.222,-17.631243828860594
2.223,-17.635315365890328
2.224,-17.639386902920062
2.225,-17.643458439949796
2.226,-17.64752997697953
2.227,-17.651601514009265
2.228,-17.655673051039
2.229,-17.659744588068733
2.23,-17.663816125098467
2.231,-17.6678876621282
2.232,-17.671959199157936
2.233,-17.67603073618767
2.234,-17.680102273217404
2.235,-17.684173810247138
2.236,-17.688245347276872
2.237,-17.692316884306607
2.238,-17.69638842133634
2.239,-17.700459958366075
2.24,-17.70453149539581
2.241,-17.708603032425543
2.242,-17.712674569455277
2.243,-17.71674610648501
2.244,-17.720817643514746
2.245,-17.72488918054448
2.246,-17.728960717574214
2.247,-17.73303225460395
2.248,-17.737103791633682
2.249,-17.741175328663417
2.25,-17.74524686569315
2.251,-17.749318402722885
2.2520000000000002,-17.75338993975262
2.253,-17.757461476782353
2.254,-17.761533013812087
2.255,-17.76560455084182
2.2560000000000002,-17.769676087871556
2.257,-17.77374762490129
2.258,-17.777819161931024
2.259,-17.78189069896076
2.2600000000000002,-17.785962235990493
2.261,-17.790033773020227
2.262,-17.79410531004996
2.263,-17.798176847079695
2.2640000000000002,-17.80224838410943
2.265,-17.806319921139163
2.266,-17.810391458168898
2.267,-17.81446299519863
2.2680000000000002,-17.818534532228366
2.269,-17.8226060692581
2.27,-17.826677606287834
2.271,-17.83074914331757
2.2720000000000002,-17.834820680347303
2.273,-17.838892217377037
2.274,-17.84296375440677
2.275,-17.847035291436505
2.2760000000000002,-17.85110682846624
2.277,-17.855178365495973
2.278,-17.859249902525708
2.279,-17.863321439555442
2.2800000000000002,-17.867392976585176
2.281,-17.87146451361491
2.282,-17.875536050644644
2.283,-17.87960758767438
2.2840000000000003,-17.883679124704113
2.285,-17.887750661733847
2.286,-17.89182219876358
2.287,-17.895893735793315
2.2880000000000003,-17.89996527282305
2.289,-17.904036809852784
2.29,-17.908108346882518
2.291,-17.912179883912252
2.2920000000000003,-17.916251420941986
2.293,-17.92032295797172
2.294,-17.924394495001454
2.295,-17.92846603203119
2.2960000000000003,-17.932537569060923
2.297,-17.936609106090657
2.298,-17.94068064312039
2.299,-17.944752180150125
2.3000000000000003,-17.94882371717986
2.301,-17.952895254209594
2.302,-17.956966791239328
2.303,-17.961038328269062
2.3040000000000003,-17.965109865298796
2.305,-17.96918140232853
2.306,-17.973252939358265
2.307,-17.977324476388
2.308,-17.981396013417733
2.309,-17.985467550447467
2.31,-17.9895390874772
2.311,-17.993610624506935
2.312,-17.99768216153667
2.313,-18.001753698566404
2.314,-18.005825235596138
2.315,-18.009896772625872
2.316,-18.013968309655606
2.317,-18.01803984668534
2.318,-18.022111383715075
2.319,-18.02618292074481
2.32,-18.030254457774543
2.321,-18.034325994804277
2.322,-18.03839753183401
2.323,-18.042469068863745
2.324,-18.04654060589348
2.325,-18.050612142923214
2.326,-18.054683679952948
2.327,-18.058755216982682
2.328,-18.062826754012416
2.329,-18.06689829104215
2.33,-18.070969828071885
2.331,-18.07504136510162
2.332,-18.079112902131353
2.333,-18.083184439161087
2.334,-18.08725597619082
2.335,-18.091327513220556
2.336,-18.09539905025029
2.337,-18.099470587280024
2.338,-18.103542124309758
2.339,-18.107613661339492
2.34,-18.111685198369226
2.341,-18.11575673539896
2.342,-18.119828272428695
2.343,-18.12389980945843
2.344,-18.127971346488163
2.345,-18.132042883517897
2.346,-18.13611442054763
2.347,-18.140185957577366
2.348,-18.1442574946071
2.349,-18.148329031636834
2.35,-18.152400568666568
2.351,-18.156472105696302
2.352,-18.160543642726036
2.353,-18.16461517975577
2.354,-18.168686716785505
2.355,-18.17275825381524
2.356,-18.176829790844973
2.357,-18.180901327874707
2.358,-18.18497286490444
2.359,-18.189044401934176
2.36,-18.19311593896391
2.361,-18.197187475993644
2.362,-18.20125901302338
2.363,-18.205330550053112
2.364,-18.209402087082847
2.365,-18.21347362411258
2.366,-18.217545161142315
2.367,-18.22161669817205
2.368,-18.225688235201783
2.369,-18.229759772231517
2.37,-18.23383130926125
2.371,-18.237902846290986
2.372,-18.24197438332072
2.373,-18.246045920350454
2.374,-18.25011745738019
2.375,-18.254188994409922
2.376,-18.258260531439657
2.3770000000000002,-18.26233206846939
2.378,-18.266403605499125
2.379,-18.27047514252886
2.38,-18.274546679558593
2.3810000000000002,-18.278618216588328
2.382,-18.28268975361806
2.383,-18.286761290647796
2.384,-18.29083282767753
2.3850000000000002,-18.294904364707264
2.386,-18.298975901737
2.387,-18.303047438766733
2.388,-18.307118975796467
2.3890000000000002,-18.3111905128262
2.39,-18.315262049855935
2.391,-18.31933358688567
2.392,-18.323405123915403
2.3930000000000002,-18.327476660945138
2.394,-18.331548197974872
2.395,-18.335619735004606
2.396,-18.33969127203434
2.3970000000000002,-18.343762809064074
2.398,-18.34783434609381
2.399,-18.351905883123543
2.4,-18.355977420153277
2.4010000000000002,-18.36004895718301
2.402,-18.364120494212745
2.403,-18.36819203124248
2.404,-18.372263568272214
2.4050000000000002,-18.376335105301948
2.406,-18.380406642331682
2.407,-18.384478179361416
2.408,-18.38854971639115
2.4090000000000003,-18.392621253420884
2.41,-18.39669279045062
2.411,-18.400764327480353
2.412,-18.404835864510087
2.4130000000000003,-18.40890740153982
2.414,-18.412978938569555
2.415,-18.41705047559929
2.416,-18.421122012629024
2.4170000000000003,-18.425193549658758
2.418,-18.429265086688492
2.419,-18.433336623718226
2.42,-18.43740816074796
2.4210000000000003,-18.441479697777694
2.422,-18.44555123480743
2.423,-18.449622771837163
2.424,-18.453694308866897
2.4250000000000003,-18.45776584589663
2.426,-18.461837382926365
2.427,-18.4659089199561
2.428,-18.469980456985834
2.4290000000000003,-18.474051994015568
2.43,-18.478123531045302
2.431,-18.482195068075036
2.432,-18.48626660510477
2.433,-18.490338142134505
2.434,-18.49440967916424
2.435,-18.498481216193973
2.436,-18.502552753223707
2.437,-18.50662429025344
2.438,-18.510695827283175
2.439,-18.51476736431291
2.44,-18.518838901342644
2.441,-18.522910438372378
2.442,-18.526981975402112
2.443,-18.531053512431846
2.444,-18.53512504946158
2.445,-18.539196586491315
2.446,-18.54326812352105
2.447,-18.547339660550783
2.448,-18.551411197580517
2.449,-18.55548273461025
2.45,-18.559554271639986
2.451,-18.56362580866972
2.452,-18.567697345699454
2.453,-18.571768882729188
2.454,-18.575840419758922
2.455,-18.579911956788656
2.456,-18.58398349381839
2.457,-18.588055030848125
2.458,-18.59212656787786
2.459,-18.596198104907593
2.46,-18.600269641937327
2.461,-18.60434117896706
2.462,-18.608412715996796
2.463,-18.61248425302653
2.464,-18.616555790056264
2.465,-18.620627327085998
2.466,-18.624698864115732
2.467,-18.628770401145466
2.468,-18.6328419381752
2.469,-18.636913475204935
2.47,-18.64098501223467
2.471,-18.645056549264403
2.472,-18.649128086294137
2.473,-18.65319962332387
2.474,-18.657271160353606
2.475,-18.66134269738334
2.476,-18.665414234413074
2.477,-18.669485771442808
2.478,-18.673557308472542
2.479,-18.677628845502277
2.48,-18.68170038253201
2.481,-18.685771919561745
2.482,-18.68984345659148
2.483,-18.693914993621213
2.484,-18.697986530650947
2.485,-18.70205806768068
2.486,-18.706129604710416
2.487,-18.71020114174015
2.488,-18.714272678769884
2.489,-18.71834421579962
2.49,-18.722415752829352
2.491,-18.726487289859087
2.492,-18.73055882688882
2.493,-18.734630363918555
2.494,-18.73870190094829
2.495,-18.742773437978023
2.496,-18.746844975007757
2.497,-18.75091651203749
2.498,-18.754988049067226
2.499,-18.75905958609696
2.5,-18.763131123126694
2.501,-18.76720266015643
2.5020000000000002,-18.771274197186163
2.503,-18.775345734215897
2.504,-18.77941727124563
2.505,-18.783488808275365
2.5060000000000002,-18.7875603453051
2.507,-18.791631882334833
2.508,-18.795703419364568
2.509,-18.7997749563943
2.5100000000000002,-18.803846493424036
2.511,-18.80791803045377
2.512,-18.811989567483504
2.513,-18.81606110451324
2.5140000000000002,-18.820132641542973
2.515,-18.824204178572707
2.516,-18.82827571560244
2.517,-18.832347252632175
2.5180000000000002,-18.83641878966191
2.519,-18.840490326691643
2.52,-18.844561863721378
2.521,-18.848633400751112
2.5220000000000002,-18.852704937780846
2.523,-18.85677647481058
2.524,-18.860848011840314
2.525,-18.86491954887005
2.5260000000000002,-18.868991085899783
2.527,-18.873062622929517
2.528,-18.87713415995925
2.529,-18.881205696988985
2.5300000000000002,-18.88527723401872
2.531,-18.889348771048454
2.532,-18.893420308078188
2.533,-18.897491845107922
2.5340000000000003,-18.901563382137656
2.535,-18.90563491916739
2.536,-18.909706456197124
2.537,-18.91377799322686
2.5380000000000003,-18.917849530256593
2.539,-18.921921067286327
2.54,-18.92599260431606
2.541,-18.930064141345795
2.5420000000000003,-18.93413567837553
2.543,-18.938207215405264
2.544,-18.942278752434998
2.545,-18.946350289464732
2.5460000000000003,-18.950421826494466
2.547,-18.9544933635242
2.548,-18.958564900553935
2.549,-18.96263643758367
2.5500000000000003,-18.966707974613403
2.551,-18.970779511643137
2.552,-18.97485104867287
2.553,-18.978922585702605
2.5540000000000003,-18.98299412273234
2.555,-18.987065659762074
2.556,-18.991137196791808
2.557,-18.995208733821542
2.5580000000000003,-18.999280270851276
2.559,-19.00335180788101
2.56,-19.007423344910745
2.561,-19.01149488194048
2.562,-19.015566418970213
2.563,-19.019637955999947
2.564,-19.02370949302968
2.565,-19.027781030059415
2.566,-19.03185256708915
2.567,-19.035924104118884
2.568,-19.039995641148618
2.569,-19.044067178178352
2.57,-19.048138715208086
2.571,-19.05221025223782
2.572,-19.056281789267555
2.573,-19.06035332629729
2.574,-19.064424863327023
2.575,-19.068496400356757
2.576,-19.07256793738649
2.577,-19.076639474416226
2.578,-19.08071101144596
2.579,-19.084782548475694
2.58,-19.088854085505428
2.581,-19.092925622535162
2.582,-19.096997159564896
2.583,-19.10106869659463
2.584,-19.105140233624365
2.585,-19.1092117706541
2.586,-19.113283307683833
2.587,-19.117354844713567
2.588,-19.1214263817433
2.589,-19.125497918773036
2.59,-19.12956945580277
2.591,-19.133640992832504
2.592,-19.137712529862238
2.593,-19.141784066891972
2.594,-19.145855603921706
2.595,-19.14992714095144
2.596,-19.153998677981175
2.597,-19.15807021501091
2.598,-19.162141752040643
2.599,-19.166213289070377
2.6,-19.17028482610011
2.601,-19.174356363129846
2.602,-19.17842790015958
2.603,-19.182499437189314
2.604,-19.18657097421905
2.605,-19.190642511248782
2.606,-19.194714048278517
2.607,-19.19878558530825
2.608,-19.202857122337985
2.609,-19.20692865936772
2.61,-19.211000196397453
2.611,-19.215071733427187
2.612,-19.21914327045692
2.613,-19.223214807486656
2.614,-19.22728634451639
2.615,-19.231357881546124
2.616,-19.23542941857586
2.617,-19.239500955605592
2.618,-19.243572492635327
2.619,-19.24764402966506
2.62,-19.251715566694795
2.621,-19.25578710372453
2.622,-19.259858640754263
2.623,-19.263930177783998
2.624,-19.26800171481373
2.625,-19.272073251843466
2.626,-19.2761447888732
2.6270000000000002,-19.280216325902934
2.628,-19.28428786293267
2.629,-19.288359399962403
2.63,-19.292430936992137
2.6310000000000002,-19.29650247402187
2.632,-19.300574011051605
2.633,-19.30464554808134
2.634,-19.308717085111073
2.6350000000000002,-19.312788622140808
2.636,-19.316860159170542
2.637,-19.320931696200276
2.638,-19.32500323323001
2.6390000000000002,-19.329074770259744
2.64,-19.33314630728948
2.641,-19.337217844319213
2.642,-19.341289381348947
2.6430000000000002,-19.34536091837868
2.644,-19.349432455408415
2.645,-19.35350399243815
2.646,-19.357575529467884
2.6470000000000002,-19.361647066497618
2.648,-19.365718603527352
2.649,-19.369790140557086
2.65,-19.37386167758682
2.6510000000000002,-19.377933214616554
2.652,-19.38200475164629
2.653,-19.386076288676023
2.654,-19.390147825705757
2.6550000000000002,-19.39421936273549
2.656,-19.398290899765225
2.657,-19.40236243679496
2.658,-19.406433973824694
2.6590000000000003,-19.410505510854428
2.66,-19.414577047884162
2.661,-19.418648584913896
2.662,-19.42272012194363
2.6630000000000003,-19.426791658973364
2.664,-19.4308631960031
2.665,-19.434934733032833
2.666,-19.439006270062567
2.6670000000000003,-19.4430778070923
2.668,-19.447149344122035
2.669,-19.45122088115177
2.67,-19.455292418181504
2.6710000000000003,-19.459363955211238
2.672,-19.463435492240972
2.673,-19.467507029270706
2.674,-19.47157856630044
2.6750000000000003,-19.475650103330175
2.676,-19.47972164035991
2.677,-19.483793177389643
2.678,-19.487864714419377
2.6790000000000003,-19.49193625144911
2.68,-19.496007788478845
2.681,0.3895718489011557
2.681,0.3855003118714205
2.682,0.38142877484168525
2.6830000000000003,0.37735723781195
2.684,0.3732857007822148
2.685,0.36921416375247956
2.686,0.36514262672274433
2.6870000000000003,0.3610710896930091
2.688,0.3569995526632739
2.689,0.35292801563353865
2.69,0.3488564786038034
2.691,0.3447849415740682
2.692,0.34071340454433297
2.693,0.33664186751459774
2.694,0.3325703304848625
2.695,0.3284987934551273
2.696,0.32442725642539205
2.697,0.3203557193956568
2.698,0.3162841823659216
2.699,0.31221264533618637
2.7,0.30814110830645114
2.701,0.3040695712767159
2.702,0.2999980342469807
2.703,0.29592649721724545
2.704,0.2918549601875102
2.705,0.287783423157775
2.706,0.28371188612803977
2.707,0.27964034909830454
2.708,0.2755688120685693
2.709,0.2714972750388341
2.71,0.26742573800909886
2.711,0.26335420097936363
2.712,0.2592826639496284
2.713,0.25521112691989317
2.714,0.25113958989015794
2.715,0.24706805286042272
2.716,0.2429965158306875
2.717,0.23892497880095226
2.718,0.23485344177121703
2.719,0.2307819047414818
2.72,0.22671036771174657
2.721,0.22263883068201135
2.722,0.21856729365227612
2.723,0.2144957566225409
2.724,0.21042421959280566
2.725,0.20635268256307043
2.726,0.2022811455333352
2.727,0.19820960850359998
2.728,0.19413807147386475
2.729,0.19006653444412952
2.73,0.1859949974143943
2.731,0.18192346038465906
2.732,0.17785192335492384
2.733,0.1737803863251886
2.734,0.16970884929545338
2.735,0.16563731226571815
2.736,0.16156577523598292
2.737,0.1574942382062477
2.738,0.15342270117651247
2.739,0.14935116414677724
2.74,0.145279627117042
2.741,0.14120809008730678
2.742,0.13713655305757155
2.743,0.13306501602783632
2.744,0.1289934789981011
2.745,0.12492194196836587
2.746,0.12085040493863064
2.747,0.11677886790889541
2.748,0.11270733087916018
2.749,0.10863579384942496
2.75,0.10456425681968973
2.751,0.1004927197899545
2.7520000000000002,0.09642118276021927
2.753,0.09234964573048404
2.754,0.08827810870074881
2.755,0.08420657167101359
2.7560000000000002,0.08013503464127836
2.757,0.07606349761154313
2.758,0.0719919605818079
2.759,0.06792042355207267
2.7600000000000002,0.06384888652233744
2.761,0.059777349492602216
2.762,0.05570581246286699
2.763,0.05163427543313176
2.7640000000000002,0.04756273840339653
2.765,0.0434912013736613
2.766,0.039419664343926075
2.767,0.03534812731419085
2.7680000000000002,0.03127659028445562
2.769,0.02720505325472039
2.77,0.023133516224985162
2.771,0.019061979195249934
